episode,length,time,reward,delta
0,17.0,0.0011089382716136242,0.0,0.0
1,33.0,0.0018974814814782803,0.0,0.0
2,30.0,0.0017011358024774381,0.0,0.0
3,71.0,0.003901234567820211,0.0,0.0
4,48.0,0.0029376790123478713,0.0,0.0
5,188.0,0.010160592592683315,0.0,0.0
6,80.0,0.004147358024738423,0.0,0.0
7,119.0,0.00672671604934294,0.0,0.0
8,30.0,0.001554962962927675,0.0,0.0
9,105.0,0.005272493827192193,0.0,0.0
10,130.0,0.006633086419810752,0.0,0.0
11,94.0,0.005125925925995034,0.0,0.0
12,20.0,0.0011026172838910497,0.0,0.0
13,67.0,0.0033280000000104337,0.0,0.0
14,63.0,0.0032454320987653773,0.0,0.0
15,121.0,0.006095802469189948,0.0,0.0
16,22.0,0.00136533333341049,0.0,0.0
17,23.0,0.0011950617283673637,0.0,0.0
18,126.0,0.006505481481440256,0.0,0.0
19,13.0,0.0006988641976022336,0.0,0.0
20,195.0,0.010436345679067927,0.0,0.0
21,28.0,0.0016296296296332002,0.0,0.0
22,26.0,0.0015300740740258334,0.0,0.0
23,157.0,0.007805629629615396,0.0,0.0
24,88.0,0.004691358024615511,0.0,0.0
25,15.0,0.0008007901234350356,0.0,0.0
26,25.0,0.00132582716048546,0.0,0.0
27,175.0,0.008919703703668347,0.0,0.0
28,115.0,0.006186271604974536,0.0,0.0
29,21.0,0.0011425185184634756,0.0,0.0
30,43.0,0.002162567901223156,0.0,0.0
31,156.0,0.008008691358099895,0.0,0.0
32,49.0,0.002458469135831365,0.0,0.0
33,35.0,0.0019760987653398843,0.0,0.0
34,27.0,0.0014550123456729125,0.0,0.0
35,13.0,0.0007079506173113259,0.0,0.0
36,14.0,0.0007928888888955044,0.0,0.0
37,86.0,0.00428997530855213,0.0,0.0
38,9.0,0.0005037037036572656,0.0,0.0
39,187.0,0.01100958024699139,0.0,0.0
40,45.0,0.004284049382704325,0.0,0.0
41,47.0,0.003422419753178474,0.0,0.0
42,50.0,0.0027899259258674647,0.0,0.0
43,84.0,0.005078518518416786,0.0,0.0
44,140.0,0.00937837037031386,0.0,0.0
45,210.0,0.015068444444523266,0.0,0.0
46,57.0,0.0034840493826777674,0.0,0.0
47,123.0,0.008029234567970889,0.0,0.0
48,129.0,0.008480395061724266,0.0,0.0
49,49.0,0.0031656296296205255,0.0,0.0
50,135.0,0.008683456790095079,0.0,0.0
51,17.0,0.0010595555555710234,0.0,0.0
52,19.0,0.0018243950617033988,0.0,0.0
53,395.0,0.027319308641949647,0.0,0.0
54,97.0,0.005906172839445389,0.0,0.0
55,159.0,0.010815604938215984,0.0,0.0
56,27.0,0.0017829135803140161,0.0,0.0
57,9.0,0.000703209876519395,0.0,0.0
58,49.0,0.0034066172838720377,0.0,0.0
59,165.0,0.012187259259235361,0.0,0.0
60,112.0,0.007235555555553219,0.0,0.0
61,117.0,0.006853135802430188,0.0,0.0
62,7.0,0.0006771358024479923,0.0,0.0
63,121.0,0.0083808395061169,0.0,0.0
64,39.0,0.0027433086420387554,0.0,0.0
65,25.0,0.0014925432097925295,0.0,0.0
66,270.0,0.017949629629697483,0.0,0.0
67,70.0,0.008234666666680823,0.0,0.0
68,122.0,0.011553580246982165,0.0,0.0
69,269.0,0.017590123456784568,0.0,0.0
70,106.0,0.00653629629630359,0.0,0.0
71,123.0,0.007889777777791096,0.0,0.0
72,236.0,0.015159703703716332,0.0,0.0
73,28.0,0.0017785679012831679,0.0,0.0
74,62.0,0.003913876543151673,0.0,0.0
75,101.0,0.005673481481494491,0.0,0.0
76,157.0,0.009022814814898084,0.0,0.0
77,175.0,0.010046024691291677,0.0,0.0
78,158.0,0.008778271605024202,0.0,0.0
79,51.0,0.0027840000000196596,0.0,0.0
